name,image_path,dob,photo_taken,gender,face_score,second_face_score
Roberto Órdenes,08/23850608_1981-01-05_2013.jpg,723551,2013,1.0,5.566840130248751,
David Walton,89/23852789_1978-10-27_2011.jpg,722750,2011,1.0,5.984551535460707,
Galina Ulanova,86/2385286_1910-01-08_1968.jpg,697621,1968,0.0,2.8294338798866274,
Scott Jamieson,47/2385447_1988-10-13_2010.jpg,726389,2010,1.0,1.6205491463672363,
Esteban Cambiasso,61/2385461_1980-08-18_2011.jpg,723411,2011,1.0,3.711740640738146,
Shawna Leneé,30/23854630_1987-04-12_2010.jpg,725839,2010,0.0,4.668800708374532,
Wiley,82/2385482_1979-01-19_2005.jpg,722834,2005,1.0,2.638045112783491,
Oleg Timofeyev,99/23855499_1963-01-12_2007.jpg,716983,2007,1.0,2.292065352694951,
Onome Sodje,30/23855530_1988-07-17_2009.jpg,726301,2009,1.0,2.249718316839149,
Charles Smith,07/2385707_1975-08-22_2009.jpg,721588,2009,1.0,0.8552650174815434,
David Winning,57/2385757_1961-05-08_2003.jpg,716369,2003,1.0,4.092760990860009,
Pavel Derevyanko,44/23857944_1976-07-02_2009.jpg,721903,2009,1.0,3.6008879100241993,
Felix Brych,81/23858981_1975-08-03_2009.jpg,721569,2009,1.0,4.31051967146378,
Omar Bolden,04/23861604_1988-12-20_2012.jpg,726457,2012,1.0,1.1995984223376044,
Vladimir Gogberashvili,64/23863464_1987-04-16_2011.jpg,725843,2011,1.0,3.884707318549082,
Denys Dedechko,25/23863525_1987-07-02_2010.jpg,725920,2010,,4.703298174438254,
Aleksandr Fomichyov,72/23863972_1979-01-07_2012.jpg,722822,2012,1.0,1.409128517546727,
Saša Stević,42/23864942_1981-05-31_2010.jpg,723697,2010,1.0,4.217416307357436,
Miki Muster,23/23865223_1925-11-22_2008.jpg,703418,2008,1.0,3.42531196351646,
Brandon Ghee,82/23865582_1987-06-06_2014.jpg,725894,2014,1.0,2.127482753357846,
Almir Mukhutdinov,42/23866342_1985-06-09_2012.jpg,725167,2012,,2.4021192952823514,
Andrei Sergeyevich Semyonov,05/23866505_1989-03-24_2014.jpg,726551,2014,1.0,3.4829932087424993,
Thomas Tuchel,03/23866703_1973-08-29_2014.jpg,720865,2014,1.0,3.3452645887756822,
Christin Wurth-Thomas,75/23866875_1980-07-11_2010.jpg,723373,2010,0.0,3.3460067455435865,
Julie Culley,69/23867669_1981-09-10_2009.jpg,723799,2009,0.0,4.292831314282441,
Mike Calvert,39/2386939_1913-03-06_1944.jpg,698774,1944,1.0,1.470957322805509,
Samuel R. Delany,43/23869943_1942-04-01_2015.jpg,709392,2015,1.0,1.4560230450543554,
Elisa,33/23871233_1989-04-14_2014.jpg,726572,2014,0.0,2.413841607252137,
Jorge Almirón,29/23871629_1971-06-19_2013.jpg,720063,2013,1.0,4.7808187938593605,
Daniel Fry,94/2387194_1908-07-19_1950.jpg,697083,1950,1.0,1.6449773304199495,
Anne Zagré,26/23873726_1990-03-13_2009.jpg,726905,2009,0.0,0.9164144110373531,
Pat Cadigan,73/23873_1953-09-10_2007.jpg,713572,2007,0.0,4.616203809274849,
Marti Pellow,02/2387402_1965-03-23_2007.jpg,717784,2007,1.0,4.218873681207092,
Dmitry Aydov,40/23874340_1982-04-10_2012.jpg,724011,2012,1.0,3.9770203913796065,
Dmitri Polyanin,02/23874402_1980-03-30_2012.jpg,723270,2012,1.0,3.8901088491669396,
Boris Diaw,61/2387461_1982-04-16_2014.jpg,724017,2014,1.0,2.84385724901382,
Leandro Barbosa,72/2387472_1982-11-28_2015.jpg,724243,2015,1.0,5.082424539663595,
Bo Outlaw,96/2387496_1971-04-13_2009.jpg,719996,2009,1.0,3.3575128521279614,0.7826928318319712
Hideki Ishima,24/23875724_1944-03-21_2008.jpg,710112,2008,1.0,1.4543203685680013,
Nirmal Chettri,78/23876178_1990-10-21_2011.jpg,727127,2011,1.0,2.948777343036248,
Frank Kosikowski,07/23877707_1926-07-23_1945.jpg,703661,1945,1.0,1.8646189025161681,
Judy Davis,88/238788_1955-04-23_2012.jpg,714162,2012,0.0,3.3094684624115573,
Orly Taitz,69/23880669_1960-08-30_2008.jpg,716118,2008,0.0,4.199699069409126,
Taylor Schilling,49/23882849_1984-07-27_2014.jpg,724850,2014,0.0,4.564285600003459,
Amélie Mauresmo,32/238832_1979-07-05_2014.jpg,723001,2014,0.0,3.666045823031713,
Princess Joséphine Charlotte of Belgium,46/23883346_1927-10-11_1963.jpg,704106,1963,0.0,2.051704140302523,1.9440364543038327
László Fejes Tóth,42/2388442_1915-03-12_1991.jpg,699510,1991,1.0,2.826037821963331,
Mel Maceau,92/23884792_1921-12-25_1946.jpg,701990,1946,1.0,3.569647546510812,
Rohan Bail,30/23885930_1988-06-26_2015.jpg,726280,2015,1.0,2.3473429221358155,
Jacek Krzynówek,26/2388626_1976-05-15_2007.jpg,721855,2007,1.0,2.949102165418404,
Mark Bluvshtein,42/2388742_1988-04-20_2010.jpg,726213,2010,1.0,4.41013535693785,
María de Villota,37/23888237_1980-01-13_2011.jpg,723193,2011,0.0,3.4053481685312987,
Chitral Somapala,69/23889169_1966-11-04_2009.jpg,718375,2009,1.0,1.1342641013700232,
Rashida Jones,97/2388997_1976-02-25_2007.jpg,721775,2007,0.0,4.864042798326426,
Joe Raymond Peace,33/23890033_1945-06-05_1966.jpg,710553,1966,1.0,3.4011404950869,
Yasemin Mori,18/23890218_1982-03-04_2009.jpg,723974,2009,0.0,2.4296814519118,
Pat O'Donahue,98/23890898_1930-10-07_1952.jpg,705198,1952,1.0,3.129290806961053,
Vadim Steklov,77/23892077_1985-03-24_2014.jpg,725090,2014,1.0,2.9445443260698947,
Ahmad Faraz,93/2389393_1931-01-12_2005.jpg,705295,2005,1.0,2.6716132096351375,
Kerry Hallam,91/23894491_1937-03-12_2008.jpg,707546,2008,1.0,2.8911143685986627,2.04653693531186
Stephen Baron Johnson,77/23894677_1972-11-04_2010.jpg,720567,2010,1.0,1.1864082121459678,
Clovis Kamdjo,48/23897348_1990-12-15_2012.jpg,727182,2012,1.0,1.2394104176343685,
Dieter Stöckmann,18/23897418_1941-07-29_2007.jpg,709146,2007,1.0,3.3975359956403213,2.9767350494316487
Kam Chancellor,64/23897464_1988-04-03_2014.jpg,726196,2014,1.0,2.8867048143251335,
Philippa Ballantine,70/23897970_1971-08-08_2012.jpg,720113,2012,0.0,2.803225161292338,
Trent Richardson,08/23898008_1990-07-10_2014.jpg,727024,2014,1.0,3.840955527359857,
Ben Marshall,77/23898877_1991-03-29_2013.jpg,727286,2013,1.0,3.2449704649071553,
Michael Jacobs,46/23899646_1991-11-04_2014.jpg,727506,2014,1.0,1.4340216811188555,
Chris Jagger,13/33801713_1947-12-19_2013.jpg,711480,2013,1.0,3.9778631249454075,
Carlos Saura,74/3380174_1932-01-04_2008.jpg,705652,2008,1.0,3.5115946058336216,
Ian Gomez,69/3380669_1964-12-27_2009.jpg,717698,2009,1.0,5.086095995113718,
Cathy Cavadini,07/3380707_1961-04-21_2013.jpg,716352,2013,0.0,6.194088201165549,
Timmy Hill,29/33807929_1993-02-25_2012.jpg,727985,2012,1.0,4.014629260981091,
Victor Terrazas,56/33808956_1983-02-11_2010.jpg,724318,2010,1.0,2.68102668226548,
Colin Hall Simpson,05/33809605_1894-04-13_1940.jpg,691873,1940,1.0,2.091155423907382,
Maxine Brown,73/33812873_1932-04-27_1967.jpg,705766,1967,0.0,2.169161991207072,
Anirudh Ravichander,36/33813536_1990-10-16_2013.jpg,727122,2013,1.0,5.1451094499720105,
Joe Paparella,09/33813709_1909-03-09_1955.jpg,697316,1955,1.0,4.67752790452535,
Ann Sidney,75/3381475_1944-03-27_1965.jpg,710118,1965,0.0,4.935803707343166,
Steve New,78/3381578_1960-05-16_2010.jpg,716012,2010,1.0,2.055215293114535,
Bud Freeman,32/3381732_1906-04-13_1947.jpg,696255,1947,1.0,0.8789305502394672,
Todd Field,56/3381756_1964-02-24_2006.jpg,717391,2006,1.0,4.301445441429218,
George F. Carrier,26/3381826_1918-05-04_1952.jpg,700659,1952,1.0,4.68035797899631,
David Amerson,62/33818862_1991-12-08_2014.jpg,727540,2014,1.0,3.2898938127662887,
Kerri-Anne Kennerley,14/33820514_1953-09-22_2011.jpg,713584,2011,0.0,3.3834914591278107,
Bahauddeen Muhammed Nadwi,05/33822105_1951-04-22_2013.jpg,712700,2013,1.0,1.2461237189216838,
Angaraag Mahanta,20/33822420_1975-11-24_2011.jpg,721682,2011,1.0,2.4546716357024914,
Anna Sophia Berglund,11/33822611_1986-04-05_2011.jpg,725467,2011,0.0,5.940996310439687,
Oleksandr Shovkovskiy,62/3382262_1975-01-02_2011.jpg,721356,2011,1.0,3.2990987562857454,
Grant Goodeve,79/3382479_1952-07-06_1983.jpg,713141,1983,1.0,4.368083282228892,
Carl F. Ullrich,15/33826215_1928-06-23_1971.jpg,704362,1971,1.0,2.941010556144204,
Dirk Sager,66/33826466_1940-08-13_2009.jpg,708796,2009,1.0,2.5548123512657144,
Bill Garing,22/33827622_1910-07-26_1953.jpg,697820,1953,1.0,0.8883256766213112,
Orson Charles,36/33828336_1991-01-27_2012.jpg,727225,2012,1.0,1.9218269208981482,
Gérard Berry,85/3382885_1948-12-25_2008.jpg,711852,2008,1.0,2.7290850265538706,
Britney Spears,82/3382_1981-12-02_2013.jpg,723882,2013,0.0,4.21220195433984,
Jeff Carroll,79/33831779_1977-08-28_2009.jpg,722325,2009,1.0,5.145298472115769,
Francis Tapon,12/33831912_1970-03-10_2012.jpg,719597,2012,1.0,3.7392123079879633,
Vágner Kaetano Pereira,49/33832249_1980-12-02_2011.jpg,723517,2011,1.0,2.415962407065769,
Jason Mantzoukas,20/33833520_1972-12-18_2013.jpg,720611,2013,1.0,3.982392577979551,
Annemiek van Vleuten,97/33833797_1982-10-08_2011.jpg,724192,2011,0.0,2.205682497706471,
Rudy Gobert,98/33834598_1992-06-26_2015.jpg,727741,2015,1.0,2.657950590036691,
Louis Labeyrie,52/33834852_1992-02-11_2014.jpg,727605,2014,1.0,1.9569035445621354,
Belinda Carlisle,50/338350_1958-08-17_2010.jpg,715374,2010,0.0,2.7679900200110623,
Ricky Ervins,44/3383644_1968-12-07_2011.jpg,719139,2011,1.0,3.272362119318241,
Davy Klaassen,35/33838935_1993-02-22_2015.jpg,727982,2015,1.0,3.9902022916480666,2.6815304373818787
Paul McDonald,53/3384153_1958-02-23_2008.jpg,715199,2008,1.0,0.9518632863484453,
Azealia Banks,71/33844071_1991-05-31_2012.jpg,727349,2012,0.0,0.9376643654862133,
Alexander Søderlund,43/33848243_1987-08-03_2013.jpg,725952,2013,1.0,5.040720219076417,
Asuka Kuramochi,63/33850963_1989-09-11_2009.jpg,726722,2009,0.0,2.505504115939874,
Petr Mitrichev,29/33851629_1985-03-19_2011.jpg,725085,2011,1.0,3.907954933052376,
Tomoka Nakagawa,48/33853048_1981-09-29_2011.jpg,723818,2011,0.0,2.07667819268467,
Oksana Chusovitina,43/3385343_1975-06-19_2011.jpg,721524,2011,0.0,2.510523410937804,
Petra Schürmann,40/3385440_1933-09-15_1960.jpg,706272,1960,0.0,2.7169583937808013,
Stephen Mulhern,45/3385545_1977-04-04_2008.jpg,722179,2008,1.0,3.7817140236904674,
Ahmed Mohamadina,34/33855934_1984-03-10_2011.jpg,724711,2011,,3.7432618284732895,
Quentin Elias,20/3385820_1974-05-10_2008.jpg,721119,2008,1.0,4.179976005088553,
Anton Ingolič,35/33861235_1907-01-05_1960.jpg,696522,1960,1.0,3.3528018807765196,
Veni Markovski,99/3386199_1968-04-03_2008.jpg,718891,2008,1.0,4.497528049807792,
Gerhard Gundermann,00/3386200_1955-02-21_1994.jpg,714101,1994,1.0,1.5684069530564166,
Martin Stranzl,01/3386301_1980-06-16_2010.jpg,723348,2010,1.0,3.4870202622369115,
Liana K,40/33865840_1978-02-15_2008.jpg,722496,2008,0.0,2.2280221873327397,
Summer Rae,61/33869061_1983-11-28_2015.jpg,724608,2015,0.0,2.7385698047079243,
Ryan Cassata,55/33869555_1993-12-13_2015.jpg,728276,2015,1.0,0.9639346071591881,
Atle Pettersen,57/33870457_1989-09-05_2010.jpg,726716,2010,1.0,0.7577267038106874,
Jason Koumas,53/3387353_1979-09-25_2007.jpg,723083,2007,1.0,2.357265131291208,
Giorgos Alkaios,66/3387366_1971-12-24_2010.jpg,720251,2010,1.0,4.657881009223175,
Ana Aslan,31/3387431_1897-01-01_1970.jpg,692867,1970,0.0,4.477962281099566,
Jiří Menzel,95/338795_1938-02-23_2007.jpg,707894,2007,1.0,3.0137147202359933,
Serhiy Sibiryakov,51/33880651_1982-01-01_2011.jpg,723912,2011,,1.7995031327593123,
Ger Duany,88/33881288_1978-11-09_2011.jpg,722763,2011,1.0,2.154174739678889,
Carola Häggkvist,13/338813_1966-09-08_2013.jpg,718318,2013,0.0,4.978305633959135,
Tanja Mihhailova,45/33881745_1983-06-19_2014.jpg,724446,2014,0.0,4.147465505984037,
Tamer Mohamed Tahoun,59/33881759_1977-01-01_2014.jpg,722086,2014,1.0,4.1262595825680535,
Nadežda Čačinovič,66/33883266_1947-04-01_2011.jpg,711218,2011,0.0,2.463974010566874,
John Honeycutt Hinrichs,26/33885626_1904-07-10_1958.jpg,695613,1958,1.0,5.325190756735699,
Holly Allen,15/33886815_1988-01-11_2012.jpg,726113,2012,0.0,3.4920944602956676,
Aoiyama Kōsuke,77/33887177_1986-06-19_2012.jpg,725542,2012,1.0,2.757441373688131,2.1882278001280566
Ed Davis,54/33887854_1963-02-13_2012.jpg,717015,2012,1.0,2.187517111990341,
Daryl Hannah,87/338887_1960-12-03_2013.jpg,716213,2013,0.0,4.630276711098368,
Karl Moik,75/33889575_1938-06-19_2011.jpg,708010,2011,1.0,4.941665809085296,
İskender Pala,02/33891402_1958-06-08_2011.jpg,715304,2011,1.0,3.326950913952798,
Nahir Oyal,52/33892352_1990-12-17_2012.jpg,727184,2012,1.0,3.6591419721279035,
Tyler Shields,55/33894655_1982-04-29_2011.jpg,724030,2011,1.0,4.916505582604814,1.1198448186806214
Keith Magnuson,88/3389488_1947-04-27_1973.jpg,711244,1973,1.0,3.523340471867813,1.8862651440469074
Esther Tusquets,70/33895770_1936-08-30_2010.jpg,707352,2010,0.0,4.1577109899169615,
Kirko Bangz,56/33897056_1989-08-20_2012.jpg,726700,2012,1.0,2.130410028495354,
Kenny Demens,41/33898541_1990-02-04_2012.jpg,726868,2012,1.0,3.434790717291095,
William Bell,61/3389861_1939-07-16_1971.jpg,708402,1971,1.0,4.4985740612713645,
J. T. Floyd,83/33899183_1989-12-08_2012.jpg,726810,2012,1.0,3.5487133307426593,
Kay Medford,01/4380101_1919-09-14_1963.jpg,701157,1963,0.0,3.665316564588031,
Quinn Cummings,40/4380140_1967-08-13_2011.jpg,718657,2011,0.0,4.258517465148431,
Adam Page,00/43806600_1991-07-27_2014.jpg,727406,2014,1.0,3.9896365092755204,0.9788201476430941
Tatiana Druchinina,52/43806752_1969-04-18_2010.jpg,719271,2010,0.0,5.493935639390703,
Rod Robbie,47/4380747_1928-09-15_1968.jpg,704446,1968,1.0,3.3216049607540294,
Philip Zimbardo,80/438080_1933-03-23_2009.jpg,706096,2009,1.0,1.6156473018684125,
Otto Ziege,33/43808733_1926-06-14_2004.jpg,703622,2004,1.0,3.535730931614536,
Matty Mullins,30/43809630_1988-07-03_2014.jpg,726287,2014,1.0,2.397760535048266,
Frances Rafferty,23/4381123_1922-06-16_1943.jpg,702163,1943,0.0,3.2669993989761323,
Martin Vaïsse,74/43811874_1987-08-11_2014.jpg,725960,2014,1.0,1.729753735884304,
Philipp Davydenko,60/43812160_1992-09-02_2015.jpg,727809,2015,1.0,3.2537183059268093,
Damon Williams,36/43813036_1973-12-13_2011.jpg,720971,2011,1.0,2.991005132288627,
Lamberto Tronchin,97/43814297_1964-03-27_2006.jpg,717423,2006,1.0,2.305369303560038,
Peter Settman,08/43818008_1969-02-24_2007.jpg,719218,2007,1.0,2.9608621880795436,
Sophie Hunter,83/43820083_1978-03-16_2014.jpg,722525,2014,0.0,4.276153302352847,
Ki Hong Lee,88/43820488_1986-09-30_2015.jpg,725645,2015,1.0,5.609920093489223,
Brian Jolly,26/43823526_1946-03-01_2014.jpg,710822,2014,1.0,1.8039354319088832,
Robert Altman,23/43823_1925-02-20_1983.jpg,703143,1983,1.0,1.4279540333529763,
Max George,60/43824860_1988-09-06_2012.jpg,726352,2012,1.0,4.402898732534746,
Yuka Nagai,63/43825463_1998-11-30_2014.jpg,730089,2014,0.0,2.758608328844279,
Austin Ernst,25/43825625_1992-01-31_2013.jpg,727594,2013,0.0,1.2872200964024008,
Jack Pleis,82/43825782_1917-05-11_1957.jpg,700301,1957,1.0,3.003356346120827,
Gerrit Kouwenaar,88/43825788_1923-08-09_1978.jpg,702582,1978,1.0,2.1903350009180413,
Stan Crisson,46/43825846_1941-05-01_1964.jpg,709057,1964,1.0,3.6671940207163645,
Andie MacDowell,25/43825_1958-04-21_2015.jpg,715256,2015,0.0,5.379821722056926,
Kira Kazantsev,82/43826982_1991-07-20_2015.jpg,727399,2015,0.0,3.719356775983149,
Eugene Levy,81/438281_1946-12-17_2012.jpg,711113,2012,1.0,4.104244800075472,
Sergio Rico,52/43830652_1993-09-01_2011.jpg,728173,2011,1.0,2.883402810282089,
Portland Hoffa,89/4383389_1905-01-25_1940.jpg,695812,1940,0.0,4.400768746118948,
Marian McCargo,02/4383802_1932-03-18_1969.jpg,705726,1969,0.0,2.7142260318305356,
Sherri Saum,36/4383836_1974-10-01_2014.jpg,721263,2014,0.0,4.700504629536825,
Enzo Bearzot,42/4383942_1927-09-26_1958.jpg,704091,1958,1.0,2.736137869118864,
Bob Miller,70/4384170_1938-10-12_2011.jpg,708125,2011,1.0,3.921986180279515,
Annette Bening,47/438447_1958-05-29_2013.jpg,715294,2013,0.0,5.197201442123522,
Chelsea Martin,84/43844984_1986-07-16_2013.jpg,725569,2013,0.0,4.140012768736336,
Jean Pieters,21/43845421_1962-01-05_2008.jpg,716611,2008,1.0,3.7947923842061373,
John Augustine Collins,74/438474_1899-01-07_1943.jpg,693603,1943,1.0,2.7550925907196806,
Rudolf Wittkower,27/4384827_1901-06-22_1967.jpg,694499,1967,1.0,2.9126176636077403,
Fritz Barzilauskas,63/43848563_1920-06-13_1948.jpg,701430,1948,1.0,4.168373324813556,
Cybill Shepherd,48/43848_1950-02-18_1985.jpg,712272,1985,0.0,4.807420326119081,
Fabio Golfetti,07/43850207_1960-04-10_2007.jpg,715976,2007,1.0,1.5889549922671997,
Anur Hadžiomerspahić,84/43859284_1971-06-02_2001.jpg,720046,2001,1.0,2.0332878173706708,
Joe Watson,69/43860269_1925-08-19_1950.jpg,703323,1950,1.0,4.372064909411491,
Patrycja Markowska,76/43861176_1979-12-21_2011.jpg,723170,2011,,2.2360024936356093,
Don Zimmerman,67/43861567_1913-01-19_1955.jpg,698728,1955,1.0,2.3888942360960095,
Lance Olsen,19/4386319_1956-10-14_2014.jpg,714702,2014,1.0,1.8178930456224496,
Keever Jankovich,13/43866413_1928-01-06_1952.jpg,704193,1952,1.0,3.023601460785746,
User:Farload/sandbox,71/43867371_1992-09-28_2011.jpg,727835,2011,,4.8523318537162625,
Jon Serl,94/43867894_1894-11-06_1980.jpg,692080,1980,1.0,1.7987763749151178,
Meghan Ory,04/4387104_1982-08-20_2013.jpg,724143,2013,0.0,5.2407098016375375,
Yuvraj Singh,14/438714_1981-12-12_2013.jpg,723892,2013,1.0,5.956775395493779,
Svetlana Konovalova,22/43873622_1990-02-10_2014.jpg,726874,2014,0.0,3.371954127010553,
Martin Redlicki,72/43879472_1995-08-24_2013.jpg,728895,2013,1.0,3.3179683695227418,
Tommy Gemmell,92/4388092_1943-10-16_1971.jpg,709955,1971,1.0,3.7496790821371353,3.0337668193462872
Christina Große,24/43881924_1970-09-23_2012.jpg,719794,2012,0.0,4.355016222471001,
Vincent Lacoste,97/43884397_1993-07-03_2012.jpg,728113,2012,1.0,4.8803569801217535,
Alycia Debnam-Carey,50/43886650_1993-07-19_2015.jpg,728129,2015,0.0,5.067364842731803,
Herbert Fröhlich,22/4388722_1905-12-09_1991.jpg,696130,1991,1.0,2.3687187275547,
Owen Klassen,51/43889751_1991-10-31_2014.jpg,727502,2014,1.0,2.1114334375394384,
"John Krebs, Baron Krebs",20/4389020_1945-04-11_2012.jpg,710498,2012,1.0,2.7044842431242757,
Christian Cage,04/438904_1973-11-30_2015.jpg,720958,2015,1.0,3.6161209348366943,
George Bellew,10/4389210_1899-12-13_1952.jpg,693943,1952,1.0,0.7880723650702492,
Tony Randall,27/438927_1920-02-26_1976.jpg,701322,1976,1.0,3.8125941147006537,
Laslo Djere,68/43895868_1995-06-02_2015.jpg,728812,2015,1.0,3.000743653155802,
Forrest B. Royal,68/4389668_1893-02-10_1945.jpg,691446,1945,1.0,3.609520635102279,
Nicole Calfan,63/43897863_1947-03-04_2013.jpg,711190,2013,1.0,4.304822262045921,
Vic Heyliger,94/4389894_1912-09-26_1950.jpg,698613,1950,1.0,3.047278632813189,
Miles Jupp,39/5381839_1979-09-08_2009.jpg,723066,2009,1.0,4.5775535039608455,
Yvon Cormier,33/5382033_1938-11-03_1999.jpg,708147,1999,1.0,3.8089078530431464,
Patti Scialfa,07/538207_1953-07-29_2008.jpg,713529,2008,0.0,2.3114800629613077,
Henrique Hilário,30/5382130_1975-10-21_2010.jpg,721648,2010,1.0,2.931502091801979,
Maximilian Mutzke,31/538331_1981-05-21_2013.jpg,723687,2013,1.0,4.293297782534179,
Rosa von Praunheim,78/5384578_1942-11-25_2015.jpg,709630,2015,1.0,2.557972826973051,
Fernandinho,72/5385372_1985-05-04_2014.jpg,725131,2014,1.0,4.2418305995824905,
Q-Tip,50/538550_1970-04-10_2008.jpg,719628,2008,1.0,2.7037389516118333,
Edward Furlong,05/538605_1977-08-02_2010.jpg,722299,2010,1.0,3.297354398911462,
Carin Koch,13/5386613_1971-02-23_2009.jpg,719947,2009,0.0,2.6476541196988173,
Suzy Bogguss,23/538723_1956-12-30_2009.jpg,714779,2009,0.0,3.185258005709224,
José Meolans,44/5388344_1978-06-22_2012.jpg,722623,2012,1.0,0.7690452989741438,
Peter Bradshaw,40/5388440_1962-06-19_2013.jpg,716776,2013,1.0,1.929240310234757,
Warren Sapp,70/538870_1972-12-19_2010.jpg,720612,2010,1.0,1.922143345706442,
Lee Ridley,39/5389539_1981-12-05_2010.jpg,723885,2010,1.0,1.755884576371515,
Don Shula,55/638055_1930-01-04_2009.jpg,704922,2009,1.0,1.118238522992643,
Keyshawn Johnson,94/638094_1972-07-22_2006.jpg,720462,2006,1.0,2.644977985567841,
Eduard Limonov,09/638109_1943-02-22_2011.jpg,709719,2011,1.0,2.600416738117982,
Vasily Grossman,37/638137_1905-12-12_1945.jpg,696133,1945,1.0,2.200446290057664,
Charles Durning,81/638381_1923-02-28_2008.jpg,702420,2008,1.0,3.159981294016568,
Adelaide Kane,36/6384236_1990-08-09_2013.jpg,727054,2013,0.0,3.6719480044802912,
Thomas E. Ricks,99/6384399_1955-09-25_2007.jpg,714317,2007,1.0,1.4694677954802031,
Unknown,70/638470_1974-05-20_2006.jpg,721129,2006,,4.717845027251798,
Frederick Handley Page,01/638501_1885-11-15_1940.jpg,688802,1940,1.0,3.400766664809578,
Paul Grist,04/638504_1960-09-09_1994.jpg,716128,1994,1.0,0.7814024383411329,
Loukas Vyntra,31/6385531_1981-02-05_2008.jpg,723582,2008,1.0,2.915607159479109,
Theofanis Gekas,46/6385546_1980-05-23_2013.jpg,723324,2013,1.0,2.6717815202403754,
Matt Simon,12/6387012_1986-07-21_2008.jpg,725574,2008,1.0,3.44371680945892,
Younis Mahmoud,24/6387424_1983-02-03_2012.jpg,724310,2012,1.0,3.7518529079883787,
Mamta Mohandas,03/6388103_1984-11-14_2010.jpg,724960,2010,0.0,3.790570738186118,
John Green,60/6388260_1977-08-24_2014.jpg,722321,2014,1.0,3.665011355006218,
Apollo Papathanasio,43/6388943_1969-03-15_2012.jpg,719237,2012,1.0,2.0071892760295715,
Chester Feldman,69/6389069_1926-01-08_1964.jpg,703465,1964,1.0,3.37654808947521,
Joe Henry,38/638938_1960-12-02_2010.jpg,716212,2010,1.0,3.4424822190531117,
Panagiotis Kone,56/6389656_1987-07-26_2013.jpg,725944,2013,1.0,4.021718528984965,
Sokratis Papastathopoulos,61/6389661_1988-06-09_2014.jpg,726263,2014,1.0,1.9439109315566507,
Bruno Cirillo,74/6389674_1977-03-21_2008.jpg,722165,2008,1.0,1.6743219758392152,
Ari Freyr Skúlason,75/6389675_1987-05-14_2014.jpg,725871,2014,1.0,3.837298056621404,
Frank Sutton,67/638967_1923-10-23_1966.jpg,702657,1966,1.0,2.683733560953728,2.184295569286353
Dániel Tőzsér,82/6389682_1985-05-12_2014.jpg,725139,2014,1.0,2.6602050704794564,
Campbell Brown,90/6389890_1983-08-28_2007.jpg,724516,2007,1.0,1.7650525701263828,
Jan Wolkers,32/738132_1925-10-26_1995.jpg,703391,1995,1.0,3.5214070434640328,
Simon Treves,73/7381773_1957-06-19_2010.jpg,714950,2010,1.0,5.136888392864086,
Niels Albert,24/7382524_1986-02-05_2007.jpg,725408,2007,1.0,1.2619783863016065,
